Country,Category,Description,Units,Year,Month,Quantity,Value,M2
Turkey,646,Doz W&G MMF SWEATERS,DOZ,2024,7,3697,451800,113868
Turkey,646,Doz W&G MMF SWEATERS,DOZ,2024,8,6549,893045,201709
Turkey,646,Doz W&G MMF SWEATERS,DOZ,2024,9,9565,1473855,294602
Turkey,646,Doz W&G MMF SWEATERS,DOZ,2024,10,9424,1497258,290259
Turkey,646,Doz W&G MMF SWEATERS,DOZ,2024,11,7060,933391,217448
Turkey,646,Doz W&G MMF SWEATERS,DOZ,2024,12,4745,818621,146146
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,1,4572,870359,68123
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,2,5854,936642,87225
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,3,6410,1039651,95509
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,4,6344,1142907,94526
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,5,6586,1186305,98131
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,6,5845,978266,87091
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,7,13146,2114485,195875
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,8,15109,2537450,225124
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,9,6654,1318328,99145
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,10,11041,2018609,164511
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,11,6391,1059611,95226
Turkey,647,Doz M&B MMF TROUSERS/BREECHES/SHORTS,DOZ,2024,12,7996,1632397,119140
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,1,14675,2465003,218658
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,2,18592,2890264,277021
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,3,19609,2999036,292174
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,4,15036,2433839,224036
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,5,16982,2861427,253032
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,6,20810,2658838,310069
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,7,20614,3401667,307149
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,8,23210,3439452,345829
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,9,22949,3417869,341940
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,10,19354,3010602,288375
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,11,12945,2131240,192881
Turkey,648,Doz W&G MMF SLACKS/BREECHES/SHORTS,DOZ,2024,12,15919,2742026,237193
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,1,1107,66713,4428
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,2,2122,127985,8488
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,3,4286,362993,17144
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,4,3841,355442,15364
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,5,1725,160249,6900
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,6,1093,113201,4372
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,7,1732,158110,6928
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,8,4099,334199,16396
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,9,1945,217047,7780
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,10,1393,118929,5572
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,11,1402,89649,5608
Turkey,649,Doz MMF BRAS & OTH BODY SUPPORT GARM,DOZ,2024,12,3266,178722,13064
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,1,982,152863,41833
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,2,170,16733,7242
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,3,472,83568,20107
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,4,385,53269,16401
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,5,529,82546,22535
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,6,353,51296,15038
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,7,112,22541,4771
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,8,295,21858,12567
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,9,768,154476,32717
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,10,1650,227414,70290
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,11,923,136259,39320
Turkey,650,"Doz MMF ROBES, DRESSING GOWNS, ETC.",DOZ,2024,12,868,65372,36977
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,1,783,68382,34061
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,2,716,102902,31146
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,3,1131,130644,49199
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,4,330,49425,14355
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,5,293,66622,12746
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,6,519,88161,22577
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,7,256,38552,11136
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,8,558,120108,24273
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,9,252,35513,10962
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,10,466,73723,20271
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,11,139,57517,6047
Turkey,651,Doz MMF NIGHTWEAR & PAJAMAS,DOZ,2024,12,165,18645,7178
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,1,2386,116691,31972
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,2,9620,827721,128908
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,3,9534,840213,127756
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,4,12060,1043988,161604
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,5,2205,172425,29547
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,6,864,59732,11578
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,7,2746,237853,36796
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,8,11030,981921,147802
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,9,7265,686658,97351
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,10,3788,261464,50759
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,11,3548,348308,47543
Turkey,652,Doz MMF UNDERWEAR,DOZ,2024,12,11797,996638,158080
Turkey,653,Doz M&B MMF DOWN-FILLED COATS,DOZ,2024,1,8,5202,276
Turkey,653,Doz M&B MMF DOWN-FILLED COATS,DOZ,2024,2,34,18555,1173
Turkey,653,Doz M&B MMF DOWN-FILLED COATS,DOZ,2024,3,11,7035,380
Turkey,653,Doz M&B MMF DOWN-FILLED COATS,DOZ,2024,4,22,6882,759
Turkey,653,Doz M&B MMF DOWN-FILLED COATS,DOZ,2024,6,11,36888,380
Turkey,653,Doz M&B MMF DOWN-FILLED COATS,DOZ,2024,7,3,3229,104
Turkey,653,Doz M&B MMF DOWN-FILLED COATS,DOZ,2024,8,107,35367,3692
Turkey,653,Doz M&B MMF DOWN-FILLED COATS,DOZ,2024,9,3,1198,104
Turkey,653,Doz M&B MMF DOWN-FILLED COATS,DOZ,2024,10,102,84874,3519
Turkey,653,Doz M&B MMF DOWN-FILLED COATS,DOZ,2024,11,7,13134,242
Turkey,653,Doz M&B MMF DOWN-FILLED COATS,DOZ,2024,12,1,660,35
Turkey,654,Doz W&G MMF DOWN-FILLED COATS,DOZ,2024,1,1,994,35
Turkey,654,Doz W&G MMF DOWN-FILLED COATS,DOZ,2024,2,2,1801,69
Turkey,654,Doz W&G MMF DOWN-FILLED COATS,DOZ,2024,4,1,1130,35
Turkey,654,Doz W&G MMF DOWN-FILLED COATS,DOZ,2024,5,8,14759,276
Turkey,654,Doz W&G MMF DOWN-FILLED COATS,DOZ,2024,6,1,2964,35
Turkey,654,Doz W&G MMF DOWN-FILLED COATS,DOZ,2024,7,5,10840,173
Turkey,654,Doz W&G MMF DOWN-FILLED COATS,DOZ,2024,8,27,11297,932
Turkey,654,Doz W&G MMF DOWN-FILLED COATS,DOZ,2024,10,36,13302,1242
Turkey,654,Doz W&G MMF DOWN-FILLED COATS,DOZ,2024,11,8,6088,276
Turkey,654,Doz W&G MMF DOWN-FILLED COATS,DOZ,2024,12,4,1598,138
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,1,51772,2040679,745517
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,2,78038,3465106,1123747
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,3,75222,3615539,1083197
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,4,55571,3309098,800222
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,5,46580,1725004,670752
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,6,50551,2354138,727934
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,7,42206,1492280,607766
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,8,59308,2796903,854035
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,9,50108,1840672,721555
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,10,70701,2173591,1018094
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,11,48813,1793102,702907
Turkey,659,Kg OTHER MMF APPAREL,KG,2024,12,55677,2223028,801749
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,1,12017112,74708568,12017112
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,2,9850628,63271631,9850628
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,3,11761054,73616615,11761054
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,4,9789178,63248040,9789178
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,5,9487901,62705513,9487901
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,6,10836570,69063003,10836570
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,7,9408490,62810310,9408490
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,8,8644573,55915887,8644573
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,9,7467202,49562635,7467202
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,10,8978548,60711540,8978548
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,11,8909891,58268270,8909891
Turkey,665,M2 MMF FLOOR COVERINGS,M2,2024,12,8545002,57173537,8545002
Turkey,669,Kg OTHER MMF MANUFACTURES,KG,2024,2,72,4805,1037
Turkey,669,Kg OTHER MMF MANUFACTURES,KG,2024,3,2069,19482,29794
Turkey,669,Kg OTHER MMF MANUFACTURES,KG,2024,4,163,13136,2347
Turkey,669,Kg OTHER MMF MANUFACTURES,KG,2024,6,365,3711,5256
Turkey,669,Kg OTHER MMF MANUFACTURES,KG,2024,8,4719,34613,67954
Turkey,669,Kg OTHER MMF MANUFACTURES,KG,2024,9,10010,83378,144144
Turkey,669,Kg OTHER MMF MANUFACTURES,KG,2024,10,222,8754,3197
Turkey,669,Kg OTHER MMF MANUFACTURES,KG,2024,11,801,28979,11534
Turkey,669,Kg OTHER MMF MANUFACTURES,KG,2024,12,4487,34307,64613
Turkey,733,Doz M&B SUIT-TYPE SILK COATS,DOZ,2024,1,1,294,30
Turkey,733,Doz M&B SUIT-TYPE SILK COATS,DOZ,2024,2,1,280,30
Turkey,733,Doz M&B SUIT-TYPE SILK COATS,DOZ,2024,4,2,1764,61
Turkey,733,Doz M&B SUIT-TYPE SILK COATS,DOZ,2024,5,15,9296,455
Turkey,733,Doz M&B SUIT-TYPE SILK COATS,DOZ,2024,6,15,8433,455
Turkey,733,Doz M&B SUIT-TYPE SILK COATS,DOZ,2024,7,50,3000,1515
Turkey,733,Doz M&B SUIT-TYPE SILK COATS,DOZ,2024,8,6,3938,182
Turkey,733,Doz M&B SUIT-TYPE SILK COATS,DOZ,2024,10,2,1548,61
Turkey,733,Doz M&B SUIT-TYPE SILK COATS,DOZ,2024,11,1,420,30
Turkey,733,Doz M&B SUIT-TYPE SILK COATS,DOZ,2024,12,24,5169,727
Turkey,734,Doz OTHER M&B SILK COATS,DOZ,2024,7,1,1442,35
Turkey,735,Doz W&G SILK COATS,DOZ,2024,1,61,22215,2105
Turkey,735,Doz W&G SILK COATS,DOZ,2024,2,70,8320,2415
Turkey,735,Doz W&G SILK COATS,DOZ,2024,3,6,1987,207
Turkey,735,Doz W&G SILK COATS,DOZ,2024,4,19,13050,656
Turkey,735,Doz W&G SILK COATS,DOZ,2024,5,48,9734,1656
Turkey,735,Doz W&G SILK COATS,DOZ,2024,6,13,6150,449
Turkey,735,Doz W&G SILK COATS,DOZ,2024,7,34,14181,1173
Turkey,735,Doz W&G SILK COATS,DOZ,2024,8,48,18860,1656
Turkey,735,Doz W&G SILK COATS,DOZ,2024,9,4,2274,138
Turkey,735,Doz W&G SILK COATS,DOZ,2024,10,9,4738,311
Turkey,735,Doz W&G SILK COATS,DOZ,2024,12,1,1890,35
Turkey,736,Doz SILK DRESSES,DOZ,2024,1,29,30117,1099
Turkey,736,Doz SILK DRESSES,DOZ,2024,2,16,13872,606
Turkey,736,Doz SILK DRESSES,DOZ,2024,3,46,30493,1743
Turkey,736,Doz SILK DRESSES,DOZ,2024,4,14,20958,531
Turkey,736,Doz SILK DRESSES,DOZ,2024,5,15,11550,569
Turkey,736,Doz SILK DRESSES,DOZ,2024,6,6,10943,227
Turkey,736,Doz SILK DRESSES,DOZ,2024,7,88,51201,3335
Turkey,736,Doz SILK DRESSES,DOZ,2024,8,14,8634,531
Turkey,736,Doz SILK DRESSES,DOZ,2024,9,36,15566,1364
Turkey,736,Doz SILK DRESSES,DOZ,2024,10,163,173027,6178
Turkey,736,Doz SILK DRESSES,DOZ,2024,11,18,18253,682
Turkey,736,Doz SILK DRESSES,DOZ,2024,12,76,42448,2880
Turkey,738,Doz M&B SILK KNIT SHIRTS,DOZ,2024,1,23,15082,345
Turkey,738,Doz M&B SILK KNIT SHIRTS,DOZ,2024,2,55,53471,825
Turkey,738,Doz M&B SILK KNIT SHIRTS,DOZ,2024,3,23,20622,345
Turkey,738,Doz M&B SILK KNIT SHIRTS,DOZ,2024,4,5,3507,75
Turkey,738,Doz M&B SILK KNIT SHIRTS,DOZ,2024,5,88,84406,1320
Turkey,738,Doz M&B SILK KNIT SHIRTS,DOZ,2024,7,16,16365,240
Turkey,738,Doz M&B SILK KNIT SHIRTS,DOZ,2024,8,16,6276,240
Turkey,738,Doz M&B SILK KNIT SHIRTS,DOZ,2024,9,15,15436,225
Turkey,738,Doz M&B SILK KNIT SHIRTS,DOZ,2024,10,31,28139,465
Turkey,738,Doz M&B SILK KNIT SHIRTS,DOZ,2024,11,42,36653,630
Turkey,738,Doz M&B SILK KNIT SHIRTS,DOZ,2024,12,13,10167,195
Turkey,739,Doz W&G SILK KNIT SHIRTS & BLOUSES,DOZ,2024,3,1,360,13
Turkey,739,Doz W&G SILK KNIT SHIRTS & BLOUSES,DOZ,2024,10,3,295,38
Turkey,739,Doz W&G SILK KNIT SHIRTS & BLOUSES,DOZ,2024,12,2,2372,25
Turkey,740,Doz M&B NOT-KNIT SILK SHIRTS,DOZ,2024,1,1,389,20
Turkey,740,Doz M&B NOT-KNIT SILK SHIRTS,DOZ,2024,2,1,386,20
Turkey,740,Doz M&B NOT-KNIT SILK SHIRTS,DOZ,2024,3,1,514,20
Turkey,740,Doz M&B NOT-KNIT SILK SHIRTS,DOZ,2024,4,7,9110,141
Turkey,740,Doz M&B NOT-KNIT SILK SHIRTS,DOZ,2024,5,3,1409,60
Turkey,740,Doz M&B NOT-KNIT SILK SHIRTS,DOZ,2024,6,8,5429,161
Turkey,740,Doz M&B NOT-KNIT SILK SHIRTS,DOZ,2024,7,7,7043,141
Turkey,740,Doz M&B NOT-KNIT SILK SHIRTS,DOZ,2024,8,3,1453,60
Turkey,740,Doz M&B NOT-KNIT SILK SHIRTS,DOZ,2024,9,1,2688,20
Turkey,740,Doz M&B NOT-KNIT SILK SHIRTS,DOZ,2024,10,5,7651,101
Turkey,740,Doz M&B NOT-KNIT SILK SHIRTS,DOZ,2024,12,1,319,20
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,1,51,19056,617
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,2,15,22805,182
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,3,67,11768,811
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,4,2,2532,24
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,5,3,1851,36
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,6,2,1128,24
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,7,17,14759,206
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,8,63,43700,762
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,9,96,67719,1162
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,10,28,21020,339
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,11,45,3692,545
Turkey,741,Doz W&G NOT-KNIT SILK SHIRTS&BLOUSES,DOZ,2024,12,3,1761,36
Turkey,742,Doz SILK SKIRTS,DOZ,2024,2,2,855,30
Turkey,742,Doz SILK SKIRTS,DOZ,2024,3,9,1251,134
Turkey,742,Doz SILK SKIRTS,DOZ,2024,7,4,1950,60
Turkey,742,Doz SILK SKIRTS,DOZ,2024,8,1,2010,15
Turkey,742,Doz SILK SKIRTS,DOZ,2024,12,1,624,15
Turkey,743,Nos M&B SILK SUITS,NO,2024,1,8,543,30
Turkey,743,Nos M&B SILK SUITS,NO,2024,3,148,9989,556
Turkey,744,Nos W&G SILK SUITS,NO,2024,1,288,6175,1083
Turkey,744,Nos W&G SILK SUITS,NO,2024,2,483,20324,1816
Turkey,744,Nos W&G SILK SUITS,NO,2024,3,2226,104323,8370
Turkey,744,Nos W&G SILK SUITS,NO,2024,4,1314,51216,4941
Turkey,744,Nos W&G SILK SUITS,NO,2024,5,1308,53589,4918
Turkey,744,Nos W&G SILK SUITS,NO,2024,6,1483,61841,5576
Turkey,744,Nos W&G SILK SUITS,NO,2024,7,196,4191,737
Turkey,744,Nos W&G SILK SUITS,NO,2024,8,829,61498,3117
Turkey,744,Nos W&G SILK SUITS,NO,2024,9,1403,61955,5275
Turkey,744,Nos W&G SILK SUITS,NO,2024,10,205,5455,771
Turkey,745,Doz M&B SILK SWEATERS,DOZ,2024,4,2,287,62
Turkey,745,Doz M&B SILK SWEATERS,DOZ,2024,10,123,1476,3788
Turkey,746,Doz W&G SILK SWEATERS,DOZ,2024,9,7,1260,216
Turkey,747,Doz M&B SILK TROUSERS/BREECHES/SHORTS,DOZ,2024,6,1,280,15
Turkey,747,Doz M&B SILK TROUSERS/BREECHES/SHORTS,DOZ,2024,12,11,338,164
Turkey,748,Doz W&G SILK TROUSERS/BREECHES/SHORTS,DOZ,2024,1,2,638,30
Turkey,748,Doz W&G SILK TROUSERS/BREECHES/SHORTS,DOZ,2024,2,2,1818,30
Turkey,748,Doz W&G SILK TROUSERS/BREECHES/SHORTS,DOZ,2024,3,1,291,15
Turkey,748,Doz W&G SILK TROUSERS/BREECHES/SHORTS,DOZ,2024,4,2,941,30
Turkey,748,Doz W&G SILK TROUSERS/BREECHES/SHORTS,DOZ,2024,7,1,835,15
Turkey,748,Doz W&G SILK TROUSERS/BREECHES/SHORTS,DOZ,2024,8,9,7929,134
Turkey,748,Doz W&G SILK TROUSERS/BREECHES/SHORTS,DOZ,2024,9,1,680,15
Turkey,748,Doz W&G SILK TROUSERS/BREECHES/SHORTS,DOZ,2024,10,4,3492,60
Turkey,748,Doz W&G SILK TROUSERS/BREECHES/SHORTS,DOZ,2024,12,3,2496,45
Turkey,750,"Doz SILK ROBES, DRESSING GOWNS, ETC",DOZ,2024,2,3,402,128
Turkey,750,"Doz SILK ROBES, DRESSING GOWNS, ETC",DOZ,2024,8,3,947,128
Turkey,751,Doz SILK NIGHTWEAR & PAJAMAS,DOZ,2024,1,1,442,44
Turkey,751,Doz SILK NIGHTWEAR & PAJAMAS,DOZ,2024,9,34,21127,1479
Turkey,752,Doz SILK UNDERWEAR,DOZ,2024,1,3,620,40
Turkey,752,Doz SILK UNDERWEAR,DOZ,2024,4,1,390,13
Turkey,758,Kg SILK NECKWEAR,KG,2024,1,101,2845,667
Turkey,758,Kg SILK NECKWEAR,KG,2024,2,251,18267,1657
Turkey,758,Kg SILK NECKWEAR,KG,2024,4,138,5035,911
Turkey,758,Kg SILK NECKWEAR,KG,2024,8,30,624,198
Turkey,758,Kg SILK NECKWEAR,KG,2024,9,365,16496,2409
Turkey,758,Kg SILK NECKWEAR,KG,2024,10,1,326,7
Turkey,759,Kg OTHER SILK APPAREL,KG,2024,1,2,1155,29
Turkey,759,Kg OTHER SILK APPAREL,KG,2024,2,12,1383,173
Turkey,759,Kg OTHER SILK APPAREL,KG,2024,4,418,2378,6019
Turkey,759,Kg OTHER SILK APPAREL,KG,2024,6,1,274,14
Turkey,759,Kg OTHER SILK APPAREL,KG,2024,7,20,1918,288
Turkey,759,Kg OTHER SILK APPAREL,KG,2024,8,16,3673,230
Turkey,759,Kg OTHER SILK APPAREL,KG,2024,9,1531,19064,22046
Turkey,759,Kg OTHER SILK APPAREL,KG,2024,10,77,10718,1109
Turkey,759,Kg OTHER SILK APPAREL,KG,2024,12,371,10216,5342
Turkey,800,Kg SILK BLENDS OR NON-CTN VEG FIB YRN,KG,2024,3,1,1416,9
Turkey,800,Kg SILK BLENDS OR NON-CTN VEG FIB YRN,KG,2024,5,50,963,425
Turkey,800,Kg SILK BLENDS OR NON-CTN VEG FIB YRN,KG,2024,6,77,1996,655
Turkey,800,Kg SILK BLENDS OR NON-CTN VEG FIB YRN,KG,2024,7,29,744,247
Turkey,800,Kg SILK BLENDS OR NON-CTN VEG FIB YRN,KG,2024,10,70,1827,595
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,1,45873,415402,45873
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,2,25796,337666,25796
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,3,33112,426010,33112
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,4,36583,443302,36583
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,5,344177,517784,344177
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,6,459469,588930,459469
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,7,312021,959670,312021
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,8,529109,708776,529109
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,9,422451,619674,422451
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,10,508845,785137,508845
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,11,664931,749783,664931
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2024,12,1167841,633055,1167841
Turkey,831,"Dpr GLOVES & MITTENS, SILK & VEG BLEND",DPR,2024,1,1,300,3
